
Tue,Jan,24,01:50:19,2023, 39.0, 35.0,  22.0
Tue,Jan,24,02:00:09,2023, 19.0, 32.0,  -7.0
Tue,Jan,24,02:00:11,2023, -7.0, 97.0,  22.0
Tue,Jan,24,02:00:13,2023, 39.0, 14.0,  -9.0
Tue,Jan,24,02:00:15,2023, 20.0, 10.0,  17.0
Tue,Jan,24,02:00:17,2023, 22.0, 53.0,  19.0
Tue,Jan,24,02:01:57,2023, 19.0, 32.0,  -7.0
Tue,Jan,24,02:01:59,2023, 12.0, 93.0,  24.0
Tue,Jan,24,02:02:01,2023,  6.0, 46.0,  31.0
Tue,Jan,24,02:02:03,2023, -3.0, 43.0,   0.0
Tue,Jan,24,02:02:05,2023, 19.0, 68.0,  13.0
Tue,Jan,24,02:02:07,2023, -3.0, 12.0,   2.0
Tue,Jan,24,02:02:09,2023, 17.0, 22.0,  39.0
Tue,Jan,24,02:02:11,2023, 19.0, 25.0,  15.0
Tue,Jan,24,02:02:13,2023, -1.0, 14.0,  36.0
Tue,Jan,24,02:02:15,2023, -5.0,  5.0,  -8.0
Tue,Jan,24,02:02:51,2023, 19.0, 32.0,  -7.0
Tue,Jan,24,02:02:53,2023, 17.0, 27.0,  29.0
Tue,Jan,24,02:02:55,2023, 18.0, 30.0,  20.0
Tue,Jan,24,02:02:57,2023, 50.0,  1.0,  25.0
Tue,Jan,24,02:02:59,2023,  0.0, 66.0,  40.0
Tue,Jan,24,02:03:01,2023,  7.0, 98.0,   1.0
Tue,Jan,24,02:03:03,2023, 32.0, 90.0,  -6.0
Tue,Jan,24,02:03:05,2023, 48.0, 51.0,  13.0
Tue,Jan,24,02:03:07,2023,  6.0, 20.0,  36.0
Tue,Jan,24,02:03:09,2023, 19.0, 79.0,  21.0
Tue,Jan,24,02:03:11,2023, 38.0,  4.0,  -7.0
Tue,Jan,24,02:03:13,2023, 37.0, 40.0,  21.0
Tue,Jan,24,02:03:15,2023, 29.0, 67.0,  37.0
Tue,Jan,24,02:03:17,2023, 37.0, 54.0, -10.0
Tue,Jan,24,02:05:33,2023, 19.0, 32.0,  -7.0
Tue,Jan,24,02:05:35,2023,  7.0, 56.0,  13.0
Tue,Jan,24,02:05:37,2023, 10.0, 13.0,  -1.0
Tue,Jan,24,02:05:39,2023,  0.0, 83.0,  35.0
Tue,Jan,24,02:05:41,2023, 44.0, 44.0,  -7.0
Tue,Jan,24,02:05:43,2023,  7.0, 24.0,  46.0
Tue,Jan,24,02:05:45,2023,  6.0, 71.0,  24.0
Tue,Jan,24,02:05:47,2023, 35.0, 76.0,  24.0
Tue,Jan,24,02:05:49,2023, 18.0, 57.0,  32.0
Tue,Jan,24,02:05:51,2023,  0.0, 17.0,  17.0
Tue,Jan,24,02:05:53,2023, 12.0, 64.0,  12.0
Tue,Jan,24,02:05:55,2023, 37.0, 45.0,  18.0
Tue,Jan,24,02:05:57,2023, -5.0, 43.0,  38.0
Tue,Jan,24,02:05:59,2023,  1.0, 94.0,  10.0
Tue,Jan,24,02:13:31,2023, 19.0, 32.0, 984.0
Tue,Jan,24,02:13:33,2023, 36.0, 98.0, 995.0
Tue,Jan,24,02:13:35,2023, 29.0, 81.0,1013.0
Tue,Jan,24,02:13:37,2023, 29.0,  0.0,1011.0
Tue,Jan,24,02:13:39,2023, 17.0, 80.0, 976.0
Tue,Jan,24,02:13:41,2023,  2.0, 63.0, 983.0
Tue,Jan,24,02:13:43,2023,  5.0,100.0, 978.0
Tue,Jan,24,02:13:45,2023,  6.0, 67.0, 991.0
Tue,Jan,24,02:13:47,2023, -3.0, 80.0, 983.0
Tue,Jan,24,02:13:49,2023, 49.0, 10.0,1002.0
Tue,Jan,24,02:13:51,2023, 23.0, 31.0,1011.0
Tue,Jan,24,02:13:53,2023, 22.0, 59.0, 977.0
Tue,Jan,24,02:13:55,2023, 21.0, 50.0, 998.0
Tue,Jan,24,02:13:57,2023, 16.0, 19.0, 980.0
Tue,Jan,24,02:17:50,2023, 19.0, 32.0, 984.0
Tue,Jan,24,02:17:52,2023, 12.0, 66.0, 992.0
Tue,Jan,24,02:17:54,2023, 45.0, 73.0, 980.0
Tue,Jan,24,02:17:56,2023, 22.0, 25.0, 987.0
Tue,Jan,24,02:17:58,2023, 22.0, 41.0, 984.0
Tue,Jan,24,02:18:00,2023,  8.0, 39.0, 984.0
Tue,Jan,24,02:18:02,2023, 40.0, 62.0, 991.0
Tue,Jan,24,02:18:04,2023, 20.0, 42.0, 997.0
Tue,Jan,24,02:18:06,2023, -7.0, 55.0, 991.0
Tue,Jan,24,02:18:08,2023, 13.0, 75.0, 984.0
Tue,Jan,24,02:18:10,2023, 27.0,  5.0,1000.0
Tue,Jan,24,02:18:12,2023,  3.0, 37.0,1015.0
Tue,Jan,24,02:18:14,2023,  3.0,  2.0,1006.0
Tue,Jan,24,02:18:16,2023, 12.0, 24.0, 988.0
Tue,Jan,24,02:18:18,2023, 33.0, 23.0, 998.0
Tue,Jan,24,02:18:20,2023, 15.0, 35.0,1001.0
Tue,Jan,24,02:18:22,2023, 49.0, 84.0, 986.0
Tue,Jan,24,02:18:24,2023, 22.0, 56.0,1002.0
Tue,Jan,24,02:18:26,2023, 48.0, 73.0,1016.0
Tue,Jan,24,02:18:28,2023, 43.0, 17.0,1001.0
Tue,Jan,24,02:18:30,2023, 11.0, 36.0, 981.0
Tue,Jan,24,02:18:32,2023, 10.0, 96.0, 996.0
Tue,Jan,24,02:18:34,2023, 47.0, 85.0,1013.0
Tue,Jan,24,02:18:36,2023, 28.0, 54.0,1002.0
Tue,Jan,24,02:18:42,2023, 19.0, 32.0, 984.0
Tue,Jan,24,02:18:44,2023, -5.0, 84.0, 993.0
Tue,Jan,24,02:18:46,2023, 49.0, 55.0,1006.0
Tue,Jan,24,02:18:48,2023,  3.0,  6.0,1014.0
Tue,Jan,24,02:18:50,2023, 11.0, 32.0, 999.0
Tue,Jan,24,02:19:41,2023, 19.0, 32.0, 984.0
Tue,Jan,24,02:19:43,2023, 45.0, 79.0,1003.0
Tue,Jan,24,02:19:45,2023,  8.0, 61.0, 976.0
Tue,Jan,24,02:24:59,2023, 19.0, 32.0, 984.0
Tue,Jan,24,02:25:01,2023, 32.0, 97.0, 986.0
Tue,Jan,24,02:25:03,2023, 49.0, 91.0, 992.0
Tue,Jan,24,02:25:05,2023,  2.0, 23.0,1001.0
Tue,Jan,24,02:25:07,2023,  6.0, 69.0, 977.0
Tue,Jan,24,02:25:09,2023, 14.0, 58.0,1014.0
Tue,Jan,24,02:25:11,2023, 32.0,  8.0, 992.0
Tue,Jan,24,02:25:13,2023,  1.0, 10.0, 994.0
Tue,Jan,24,02:29:41,2023, 19.0, 32.0, 984.0
Tue,Jan,24,02:29:44,2023, 50.0, 78.0, 993.0
Tue,Jan,24,02:29:47,2023, 27.0, 47.0,1007.0
Tue,Jan,24,02:29:49,2023,  8.0, 86.0,1001.0
Tue,Jan,24,02:29:51,2023, -8.0, 97.0, 978.0
Tue,Jan,24,02:29:54,2023, 26.0, 59.0,1001.0
Tue,Jan,24,02:29:56,2023, 19.0, 99.0,1013.0
Tue,Jan,24,02:29:58,2023, 27.0, 27.0, 994.0
Tue,Jan,24,02:30:01,2023, 28.0, 78.0,1002.0
Tue,Jan,24,02:30:03,2023,  2.0, 65.0,1009.0
Tue,Jan,24,02:30:05,2023, 45.0, 38.0, 976.0
Tue,Jan,24,02:30:08,2023, 25.0, 38.0,1010.0
Tue,Jan,24,02:30:10,2023,  3.0, 96.0, 991.0
Tue,Jan,24,02:31:20,2023, 19.0, 32.0, 984.0
Tue,Jan,24,02:31:22,2023, 36.0, 83.0, 992.0
Tue,Jan,24,02:31:25,2023, -7.0, 47.0, 996.0
Tue,Jan,24,02:31:27,2023, 35.0, 93.0,1004.0
Tue,Jan,24,02:31:29,2023, -6.0, 75.0, 986.0
Tue,Jan,24,02:31:32,2023, -3.0, 21.0,1000.0
Tue,Jan,24,02:31:34,2023, 11.0, 49.0,1011.0
Tue,Jan,24,02:31:37,2023, 20.0,  7.0,1011.0
Tue,Jan,24,02:31:39,2023, 48.0, 46.0, 997.0
Tue,Jan,24,02:31:41,2023, 40.0, 47.0,1000.0
Tue,Jan,24,02:31:44,2023, 12.0, 89.0,1007.0
Tue,Jan,24,02:31:46,2023, 32.0, 33.0, 975.0
Tue,Jan,24,02:31:48,2023, 17.0, 40.0, 987.0
Tue,Jan,24,02:36:15,2023, 19.0, 32.0, 984.0
Tue,Jan,24,02:36:18,2023, -3.0, 55.0, 975.0
Tue,Jan,24,02:36:20,2023, -8.0, 85.0, 984.0
Tue,Jan,24,02:36:22,2023, -5.0, 98.0, 979.0
Tue,Jan,24,02:36:25,2023, 50.0, 33.0, 982.0
Tue,Jan,24,02:36:27,2023, 43.0, 72.0, 991.0
Tue,Jan,24,02:36:29,2023, -4.0, 97.0, 994.0
Tue,Jan,24,02:36:32,2023, -3.0, 74.0,1005.0
Tue,Jan,24,02:36:34,2023, 34.0, 79.0, 997.0
Tue,Jan,24,02:36:36,2023, 48.0, 19.0,1000.0
Tue,Jan,24,02:36:39,2023,  3.0, 62.0, 981.0
Tue,Jan,24,02:36:41,2023, 31.0, 65.0,1005.0
Tue,Jan,24,02:36:44,2023, 19.0, 79.0, 977.0
Tue,Jan,24,02:37:00,2023, 19.0, 32.0, 984.0
Tue,Jan,24,02:37:03,2023, 30.0, 21.0, 978.0
Tue,Jan,24,02:37:05,2023, 42.0, 33.0, 992.0
Tue,Jan,24,02:37:08,2023, 11.0, 76.0,1011.0
Tue,Jan,24,02:37:10,2023,  7.0, 54.0, 991.0
Tue,Jan,24,02:37:12,2023, -8.0, 65.0,1007.0
Tue,Jan,24,02:37:15,2023, 35.0, 91.0, 983.0
Tue,Jan,24,02:37:17,2023, 45.0, 29.0,1012.0
Tue,Jan,24,02:37:19,2023, 49.0, 22.0, 993.0
Tue,Jan,24,02:37:22,2023, 17.0, 41.0, 994.0
Tue,Jan,24,02:37:24,2023, 34.0, 63.0,1003.0
Tue,Jan,24,02:37:27,2023, 39.0, 14.0, 982.0
Tue,Jan,24,02:37:29,2023,  8.0,  5.0, 996.0
Tue,Jan,24,02:54:50,2023, 19.0, 32.0, 984.0
Tue,Jan,24,02:55:15,2023, -3.0, 14.0,1004.0
Tue,Jan,24,02:57:15,2023, 19.0, 32.0, 984.0
Tue,Jan,24,02:57:17,2023, 24.0, 32.0, 976.0
Tue,Jan,24,02:57:19,2023, -3.0, 62.0, 998.0
Tue,Jan,24,02:57:21,2023, 28.0, 81.0,1000.0
Tue,Jan,24,02:57:23,2023, 18.0,  8.0,1004.0
Tue,Jan,24,02:57:25,2023, 18.0, 18.0, 999.0
Tue,Jan,24,02:57:27,2023,-10.0, 48.0, 996.0
Tue,Jan,24,02:58:21,2023, 19.0, 32.0, 984.0
Tue,Jan,24,02:58:23,2023, 39.0, 77.0,1007.0
Tue,Jan,24,02:58:25,2023,  2.0, 69.0,1008.0
Tue,Jan,24,02:58:27,2023, 36.0, 53.0, 988.0
Tue,Jan,24,02:58:29,2023, 16.0, 72.0, 990.0
Tue,Jan,24,02:58:31,2023, 25.0, 68.0, 988.0
Tue,Jan,24,03:03:32,2023, 19.9, 32.0, 979.0
Tue,Jan,24,03:03:34,2023, 17.2, 32.0, 993.0
Tue,Jan,24,03:03:36,2023, 17.9,  1.0,1005.0
Tue,Jan,24,03:03:38,2023, 17.5, 26.0,1006.0
Tue,Jan,24,03:03:40,2023, 16.8, 13.0, 981.0
Tue,Jan,24,03:03:42,2023, 17.1, 52.0,1007.0
Tue,Jan,24,03:03:44,2023, 17.1, 97.0, 988.0
Tue,Jan,24,03:03:46,2023, 16.7, 97.0, 977.0
Tue,Jan,24,03:03:48,2023, 16.7, 85.0,1010.0
Tue,Jan,24,03:03:50,2023, 15.5, 20.0,1005.0
Tue,Jan,24,03:03:52,2023, 16.4,  1.0,1016.0
Tue,Jan,24,03:03:54,2023, 15.7, 82.0, 983.0
Tue,Jan,24,03:03:56,2023, 16.6, 34.0, 998.0
Tue,Jan,24,03:03:58,2023, 15.8, 38.0,1009.0
Tue,Jan,24,03:04:00,2023, 16.2, 20.0, 988.0
Tue,Jan,24,03:04:02,2023, 15.8, 22.0,1006.0
Tue,Jan,24,03:04:04,2023, 16.2, 20.0,1013.0
Tue,Jan,24,03:04:06,2023, 16.6, 71.0, 984.0
Tue,Jan,24,03:04:08,2023, 15.8, 98.0, 993.0
Tue,Jan,24,03:04:10,2023, 15.5, 27.0,1002.0
Tue,Jan,24,03:04:12,2023, 15.9, 82.0, 978.0
Tue,Jan,24,03:04:14,2023, 15.9, 21.0, 993.0
Tue,Jan,24,03:04:16,2023, 16.5, 57.0,1011.0
Tue,Jan,24,03:04:18,2023, 16.3, 37.0,1016.0
Tue,Jan,24,03:04:20,2023, 15.4, 99.0, 996.0
Tue,Jan,24,03:04:22,2023, 15.9, 12.0, 978.0
Tue,Jan,24,03:04:24,2023, 15.3, 12.0,1010.0
Tue,Jan,24,03:04:26,2023, 16.5,  7.0,1011.0
Tue,Jan,24,03:04:28,2023, 16.0, 20.0,1003.0
Tue,Jan,24,03:04:30,2023, 16.2, 99.0,1001.0
Tue,Jan,24,03:04:32,2023, 15.6, 43.0,1013.0
Tue,Jan,24,03:04:34,2023, 15.7, 81.0,1014.0
Tue,Jan,24,03:04:36,2023, 15.6, 55.0, 993.0
Tue,Jan,24,03:04:38,2023, 16.0, 72.0,1012.0
Tue,Jan,24,03:04:40,2023, 14.9, 65.0,1008.0
Tue,Jan,24,03:04:42,2023, 16.2,  6.0,1008.0
Tue,Jan,24,03:04:44,2023, 17.1, 99.0, 983.0
Tue,Jan,24,03:04:46,2023, 15.1,  2.0, 978.0
Tue,Jan,24,03:04:48,2023, 15.5, 47.0, 997.0
Tue,Jan,24,03:04:50,2023, 15.5, 62.0, 977.0
Tue,Jan,24,03:04:52,2023, 16.0, 96.0,1007.0
Tue,Jan,24,03:04:54,2023, 16.1,  7.0, 977.0
Tue,Jan,24,03:04:56,2023, 15.7, 12.0,1014.0
Tue,Jan,24,03:04:58,2023, 14.4, 43.0,1006.0
Tue,Jan,24,03:05:00,2023, 15.7, 13.0, 989.0
Tue,Jan,24,03:05:02,2023, 15.3, 53.0, 983.0
Tue,Jan,24,03:05:04,2023, 15.0, 84.0, 990.0
Tue,Jan,24,03:05:06,2023, 16.2, 91.0,1012.0
Tue,Jan,24,03:05:08,2023, 15.8, 24.0, 996.0
Tue,Jan,24,03:05:10,2023, 16.1, 14.0, 992.0
Tue,Jan,24,03:05:12,2023, 15.8, 90.0,1016.0
Tue,Jan,24,03:05:14,2023, 15.9, 98.0,1009.0
Tue,Jan,24,03:05:16,2023, 15.3, 16.0,1005.0
Tue,Jan,24,03:05:18,2023, 15.7, 77.0, 983.0
Tue,Jan,24,03:05:20,2023, 15.9, 94.0, 995.0
Tue,Jan,24,03:05:22,2023, 15.0, 13.0, 994.0
Tue,Jan,24,03:05:24,2023, 15.3,  9.0, 981.0
Tue,Jan,24,03:05:26,2023, 14.6, 95.0,1014.0
Tue,Jan,24,03:05:28,2023, 15.3, 80.0,1001.0
Tue,Jan,24,03:05:30,2023, 15.8, 49.0,1015.0
Tue,Jan,24,03:05:32,2023, 16.3, 22.0, 985.0
Tue,Jan,24,03:05:34,2023, 15.5,  2.0, 987.0
Tue,Jan,24,03:05:36,2023, 15.6, 21.0,1013.0
Tue,Jan,24,03:05:38,2023, 15.2, 85.0,1008.0
Tue,Jan,24,03:05:40,2023, 15.7, 46.0,1005.0
Tue,Jan,24,03:05:42,2023, 15.7, 96.0,1011.0
Tue,Jan,24,03:05:44,2023, 15.8, 78.0,1002.0
Tue,Jan,24,03:05:46,2023, 16.0, 72.0,1003.0
Tue,Jan,24,03:05:48,2023, 15.0, 89.0, 987.0
Tue,Jan,24,03:05:50,2023, 16.7, 52.0, 975.0
Tue,Jan,24,03:05:52,2023, 16.0, 32.0,1000.0
Tue,Jan,24,03:05:54,2023, 16.6, 14.0, 988.0
Tue,Jan,24,03:05:56,2023, 16.3, 43.0, 992.0
Tue,Jan,24,03:05:58,2023, 15.3, 93.0, 987.0
Tue,Jan,24,03:06:00,2023, 17.2, 86.0, 999.0
Tue,Jan,24,03:06:02,2023, 17.4, 69.0, 991.0
Tue,Jan,24,03:06:04,2023, 17.1, 40.0,1003.0
Tue,Jan,24,03:06:06,2023, 17.3, 73.0, 981.0
Tue,Jan,24,03:06:08,2023, 17.0, 39.0,1014.0
Tue,Jan,24,03:06:10,2023, 16.8, 11.0, 998.0
Tue,Jan,24,03:06:12,2023, 17.3, 84.0, 992.0
Tue,Jan,24,03:06:14,2023, 16.7, 51.0, 988.0
Tue,Jan,24,03:06:16,2023, 17.7, 57.0, 994.0
Tue,Jan,24,03:06:18,2023, 16.3,  3.0,1011.0
Tue,Jan,24,03:06:20,2023, 17.0, 91.0, 975.0
Tue,Jan,24,03:06:22,2023, 17.5, 18.0, 978.0
Tue,Jan,24,03:06:25,2023, 18.1, 45.0, 986.0
Tue,Jan,24,03:06:27,2023, 17.3,  0.0, 999.0
Tue,Jan,24,03:06:29,2023, 17.4, 22.0, 977.0
Tue,Jan,24,03:06:31,2023, 17.9, 65.0, 983.0
Tue,Jan,24,03:06:33,2023, 18.5, 65.0,1003.0
Tue,Jan,24,03:06:35,2023, 18.4, 69.0,1002.0
Tue,Jan,24,03:06:37,2023, 17.9, 85.0,1007.0
Tue,Jan,24,03:06:39,2023, 17.8, 95.0,1004.0
Tue,Jan,24,03:06:41,2023, 17.1, 19.0, 984.0
Tue,Jan,24,03:06:43,2023, 17.7, 19.0, 981.0
Tue,Jan,24,03:06:45,2023, 17.5, 13.0, 987.0
Tue,Jan,24,03:06:47,2023, 17.9, 14.0, 995.0
Tue,Jan,24,03:06:49,2023, 18.2, 41.0, 997.0
Tue,Jan,24,03:06:51,2023, 17.5, 59.0,1015.0
Tue,Jan,24,03:06:53,2023, 18.2, 39.0,1011.0
Tue,Jan,24,03:06:55,2023, 18.0, 57.0, 997.0
Tue,Jan,24,03:06:57,2023, 17.1, 37.0, 982.0
Tue,Jan,24,03:06:59,2023, 17.9, 29.0, 977.0
Tue,Jan,24,03:07:01,2023, 17.1, 20.0,1008.0
Tue,Jan,24,03:07:03,2023, 17.6, 89.0,1000.0
Tue,Jan,24,03:07:05,2023, 17.2,  3.0, 986.0
Tue,Jan,24,03:07:07,2023, 17.9, 94.0, 989.0
Tue,Jan,24,03:07:09,2023, 16.7, 11.0,1015.0
Tue,Jan,24,03:07:11,2023, 16.8, 92.0,1014.0
Tue,Jan,24,03:07:13,2023, 17.4, 96.0,1003.0
Tue,Jan,24,03:07:15,2023, 16.9, 83.0,1013.0
Tue,Jan,24,03:07:17,2023, 16.9, 22.0, 992.0
Tue,Jan,24,03:07:19,2023, 17.8, 92.0,1006.0
Tue,Jan,24,03:07:21,2023, 16.6, 39.0, 982.0
Tue,Jan,24,03:07:23,2023, 16.7, 33.0, 997.0
Tue,Jan,24,03:07:25,2023, 17.4, 58.0, 978.0
Tue,Jan,24,03:07:27,2023, 16.9, 15.0, 983.0
Tue,Jan,24,03:07:29,2023, 16.5, 43.0,1007.0
Tue,Jan,24,03:07:31,2023, 16.9, 69.0,1001.0
Tue,Jan,24,03:07:33,2023, 16.8, 94.0,1016.0
Tue,Jan,24,03:07:35,2023, 16.7, 91.0, 987.0
Tue,Jan,24,03:07:37,2023, 17.2, 22.0,1007.0
Tue,Jan,24,03:07:39,2023, 16.4, 22.0, 987.0
Tue,Jan,24,03:07:41,2023, 17.3, 14.0,1003.0
Tue,Jan,24,03:07:43,2023, 17.2, 99.0, 988.0
Tue,Jan,24,03:07:45,2023, 16.5, 61.0, 999.0
Tue,Jan,24,03:07:47,2023, 17.0, 34.0,1001.0
Tue,Jan,24,03:07:49,2023, 17.4, 29.0, 985.0
Tue,Jan,24,03:07:51,2023, 15.4, 58.0, 981.0
Tue,Jan,24,03:07:53,2023, 17.4,  2.0, 975.0
Tue,Jan,24,03:07:55,2023, 17.2, 58.0, 976.0
Tue,Jan,24,03:07:57,2023, 17.5, 78.0, 996.0
Tue,Jan,24,03:07:59,2023, 16.7, 34.0, 981.0
Tue,Jan,24,03:08:01,2023, 17.1, 44.0,1000.0
Tue,Jan,24,03:08:03,2023, 16.6, 80.0, 977.0
Tue,Jan,24,03:08:05,2023, 16.2, 49.0,1004.0
Tue,Jan,24,03:08:07,2023, 15.8, 87.0, 986.0
Tue,Jan,24,03:08:09,2023, 17.0, 16.0, 977.0
Tue,Jan,24,03:08:11,2023, 17.2, 67.0,1005.0
Tue,Jan,24,03:08:13,2023, 17.1, 31.0,1004.0
Tue,Jan,24,03:08:15,2023, 16.6, 82.0, 996.0
Tue,Jan,24,03:08:17,2023, 15.7, 27.0, 979.0
Tue,Jan,24,03:08:19,2023, 16.3, 38.0,1016.0
Tue,Jan,24,03:08:21,2023, 15.9, 97.0,1012.0
Tue,Jan,24,03:08:23,2023, 16.6, 88.0,1004.0
Tue,Jan,24,03:08:25,2023, 16.1, 89.0,1016.0
Tue,Jan,24,03:08:27,2023, 16.2, 22.0,1003.0
Tue,Jan,24,03:08:29,2023, 16.1, 88.0, 976.0
Tue,Jan,24,03:08:31,2023, 16.0, 44.0, 996.0
Tue,Jan,24,03:08:33,2023, 16.5, 44.0,1002.0
Tue,Jan,24,03:08:35,2023, 16.1, 81.0, 994.0
Tue,Jan,24,03:08:37,2023, 16.8, 75.0, 997.0
Tue,Jan,24,03:08:39,2023, 15.9, 16.0, 990.0
Tue,Jan,24,03:08:41,2023, 15.9, 49.0, 981.0
Tue,Jan,24,03:21:52,2023, 19.0, 21.7,1002.7
Tue,Jan,24,03:21:54,2023, 17.7, 21.6,1002.7
Tue,Jan,24,03:21:56,2023, 17.7, 21.6,1002.7
Tue,Jan,24,03:21:58,2023, 18.1, 21.8,1002.7
Tue,Jan,24,03:22:00,2023, 17.4, 21.6,1002.7
Tue,Jan,24,03:22:02,2023, 17.9, 21.8,1002.7
Tue,Jan,24,03:22:04,2023, 18.0, 21.6,1002.7
Tue,Jan,24,03:22:06,2023, 16.4, 21.6,1002.7
Tue,Jan,24,03:22:08,2023, 17.6, 21.5,1002.7
Tue,Jan,24,03:22:10,2023, 17.9, 21.7,1002.7
Tue,Jan,24,03:22:12,2023, 17.4, 21.6,1002.7
Tue,Jan,24,03:22:14,2023, 17.1, 21.5,1002.7
Tue,Jan,24,03:22:16,2023, 16.7, 21.5,1002.6
Tue,Jan,24,03:22:18,2023, 15.9, 21.4,1002.7
Tue,Jan,24,03:44:32,2023, 17.4, 24.2, 993.7
Tue,Jan,24,03:44:34,2023, 16.6, 24.2, 993.7
Tue,Jan,24,03:44:36,2023, 16.2, 24.0, 993.7
Tue,Jan,24,03:44:38,2023, 16.7, 24.1, 993.7
Tue,Jan,24,03:48:15,2023, 18.7, 23.7, 993.7
Tue,Jan,24,03:48:17,2023, 18.7, 23.3, 993.4
Tue,Jan,24,03:48:19,2023, 17.9, 22.9, 993.4
Tue,Jan,24,03:48:21,2023, 16.6, 22.9, 993.4
Tue,Jan,24,03:48:23,2023, 17.1, 22.7, 993.4
Tue,Jan,24,03:48:25,2023, 16.3, 23.1, 993.4
Tue,Jan,24,03:48:27,2023, 17.1, 23.0, 993.4
Tue,Jan,24,03:48:29,2023, 16.3, 23.1, 993.4
Tue,Jan,24,03:48:31,2023, 15.9, 23.1, 993.4
Tue,Jan,24,03:48:33,2023, 16.0, 22.9, 993.4
Tue,Jan,24,03:48:35,2023, 16.4, 22.8, 993.4
Tue,Jan,24,03:48:37,2023, 16.4, 23.1, 993.4
Tue,Jan,24,03:48:39,2023, 16.1, 23.0, 993.4
Tue,Jan,24,03:48:41,2023, 15.7, 23.0, 993.4
Tue,Jan,24,03:48:43,2023, 16.0, 23.1, 993.4
Tue,Jan,24,03:48:45,2023, 14.9, 23.0, 993.4
Tue,Jan,24,03:48:47,2023, 16.1, 23.1, 993.3
Tue,Jan,24,03:48:49,2023, 16.1, 22.7, 993.4
Tue,Jan,24,03:48:51,2023, 16.2, 22.8, 993.4
Tue,Jan,24,03:48:53,2023, 16.6, 23.4, 993.4
Tue,Jan,24,03:48:55,2023, 16.6, 22.8, 993.4
Tue,Jan,24,05:33:28,2023, 19.7, 16.6, 995.3
Tue,Jan,24,05:33:30,2023, 19.3, 16.0, 995.3
Tue,Jan,24,05:33:32,2023, 18.4, 16.2, 995.3
Tue,Jan,24,05:33:34,2023, 18.0, 15.9, 995.3
Tue,Jan,24,05:33:36,2023, 18.0, 16.0, 995.3
Tue,Jan,24,05:33:38,2023, 18.0, 16.1, 995.3
Tue,Jan,24,05:33:40,2023, 17.5, 15.9, 995.3
Tue,Jan,24,05:38:41,2023, 15.3, 25.7,1014.2
Tue,Jan,24,05:38:43,2023, 14.5, 25.6,1014.3
Tue,Jan,24,05:38:45,2023, 13.8, 25.6,1014.3
Tue,Jan,24,05:38:47,2023, 13.0, 25.2,1014.2
Tue,Jan,24,05:38:49,2023, 13.1, 25.4,1014.3
Tue,Jan,24,05:38:51,2023, 13.1, 25.5,1014.3
Tue,Jan,24,05:38:53,2023, 13.2, 25.3,1014.3
Tue,Jan,24,05:38:55,2023, 12.8, 25.3,1014.3
Tue,Jan,24,05:41:39,2023, 17.9, 23.7,1014.3
Tue,Jan,24,05:41:41,2023, 17.1, 23.5,1014.3
Tue,Jan,24,05:41:43,2023, 15.9, 23.4,1014.3
Tue,Jan,24,05:41:45,2023, 16.4, 23.3,1014.4
Tue,Jan,24,05:41:47,2023, 15.3, 23.5,1014.3
